investor_uuid,permalink,name,entity_def_id,investor_type,investment_count,website
5749e2b0-a482-6851-8f5f-d41a5ea37e0d,malabar-investment-advisors,Malabar Investment Advisors,organization,private_equity_firm,,http://www.malabarinvest.com/
fac5abc3-ce3a-4924-9965-2288a59ec69b,cybertech-x-accelerator,CyberTech|X Accelerator,organization,accelerator,,https://www.tampabaywave.org/cybertech
7422a854-fdf8-06d7-1982-9698e6a30cf2,rochester-angel-network,Rochester Angel Network,organization,angel_group,,http://www.rochesterangels.com
48a08d25-a274-452a-b3b3-7b57cb4b45b5,marius-istrate,Marius Istrate,person,angel_investor,,
b9bdae2c-d8f8-6566-ea30-44561c7e1709,tera-ventures,Tera Ventures,organization,venture_capital,,https://tera.vc/
4c40ea4e-5cb8-4398-b270-3ec9e8213e2e,wedbush-ventures,Wedbush Ventures,organization,venture_capital,,https://www.wedbushventures.com/
ce797c21-1bfb-1a2d-a4c6-52dfae61e46c,oxford-seed-fund,Oxford Seed Fund,organization,"micro_vc,venture_capital",,https://www.sbs.ox.ac.uk/research/entrepreneurship-centre/oxford-seed-fund
088326e0-1865-f565-b23a-e754d6e48a4e,oxonian-ventures,Oxonian Ventures,organization,venture_capital,,http://www.oxonianventures.com
9881bee6-33af-db15-b51f-3eabc1bebee5,alexandr-wang-2,Alexandr Wang,person,angel_investor,,
3944c8e5-7a93-8405-763c-1450f31eaa1b,kuriakose-sony-theakanath,Sony Theakanath,person,angel_investor,,
795cf39b-4b6b-4c21-9f69-0f2b5eae97b6,muckerlab-3,MuckerLab,organization,accelerator,,http://www.muckercapital.com/muckerlab/about/
9f32656e-edae-406a-a9fd-0adb3727fb5e,asher-leids-fb5e,Asher Leids,person,angel_investor,,
44b275a3-7d93-6a61-85d7-98a220d7e9b5,freddie-mac,Freddie Mac,organization,,,https://www.freddiemac.com/
bf0c8076-ae01-181e-2a0b-5c9b0313fca1,tiaa-cref,TIAA,organization,venture_capital,,https://www.tiaa.org
80c6dd04-d135-9f04-0707-7f05a8deb114,alan-d-frazier,Alan D. Frazier,person,angel_investor,,
aecc814b-ae90-39a6-e790-bd729037215e,startupbootcamp-digital-health-chengdu,Startupbootcamp Digital Health Chengdu,organization,accelerator,,https://www.startupbootcamp.org/accelerator/scale-chengdu/
6449c7f8-03e2-4e44-9be1-174c9c10bd44,kyt-ventures,KYT Ventures,organization,angel_group,,https://www.kytventures.com/
26a16ab3-e6e6-404b-8013-9603d8db612d,arrow-capital,Arrow Capital,organization,"micro_vc,university_program,venture_capital",,https://www.arrow.capital/
8468a5e0-f019-458a-b1c9-01b6eb7866e6,darkmode-ventures,Darkmode Ventures,organization,"micro_vc,venture_capital",,https://www.darkmode.vc
a6f4d739-5617-4153-9fff-5b7a44897380,across-capital,Across Capital,organization,venture_capital,,https://www.acrosscap.com/
99cd6ce0-5881-48e6-95e2-82fc79a5fd60,crossbeam-venture-partners,Crossbeam Venture Partners,organization,venture_capital,,https://crossbeam.vc
436b43be-3e9b-4c61-8bed-9d6301fc1c5e,divergent-capital-1c5e,Divergent Capital,organization,venture_capital,,https://www.divergenthq.com/
e4f01dbc-bc0d-4ddf-91df-2881b6eac62b,honeystone-ventures,Honeystone Ventures,organization,venture_capital,,https://www.honeystonevc.com/
2f224c97-0191-45ee-8e3b-e75ddfa437f4,trust-ventures,Trust Ventures,organization,venture_capital,,http://trustventures.com
1e938ec4-5f2a-6ea8-adeb-da72aeeab234,ali-moiz,Ali Moiz,person,angel_investor,,
a807f5df-3c9d-4215-8f86-231ffacef0c0,path-ventures,Path Ventures,organization,venture_capital,,https://www.path.vc
60001079-648f-476e-2aa1-111d503d2a10,vijay-krishnan,Vijay Krishnan,person,angel_investor,,
d01d9f9e-a1b4-4038-84f7-bdb8ec1224c8,beresford-ventures,Beresford Ventures,organization,micro_vc,,https://www.beresfordventures.com/
534f00ca-faff-d27d-2f8b-a84c8d695941,chris-smoak,Chris Smoak,person,angel_investor,,
5b4e2128-4043-4147-be47-fcd1254b3230,whoa-ventures,Whoa Ventures,organization,venture_capital,,https://whoa.vc
7db330fb-d63c-44ea-8591-e1133149f7cd,sope-creek-capital,Sope Creek Capital,organization,venture_capital,,https://sopecreekcap.com/
c7150b3c-370e-48da-a05a-e809cfa463b2,polymath-ventures-63b2,Polymath Ventures,organization,venture_capital,,http://www.polymath.vc
28842669-8960-f8f6-6aa4-87c49342fac8,freesolo-ventures,Freesolo Ventures,organization,venture_capital,,https://freesolovc.co
72ddd11c-c279-4abf-101c-a2eb8e693af9,nathan-ramasarma,Nathan Ramasarma,person,angel_investor,,
049a8c43-5220-4b1c-6a84-70ab144f0ab9,naveen-rao,Naveen Rao,person,angel_investor,,
8f804229-f528-948b-7048-5dcd00b70a36,sameer-iyengar,Sameer Iyengar,person,angel_investor,,
d34bbe82-b71b-436c-8857-4178b03f9128,van-tuyl-companies,Van Tuyl Companies,organization,,,https://www.vantuylcompanies.com
82743fa1-a497-4f1d-976b-b7933683c399,vest-coast-capital,Vest Coast Capital,organization,venture_capital,,https://vestcoastcapital.com/
e190d171-c6a4-05fd-f1c1-4dbb72fba48b,mike-gordon,Mike Gordon,person,angel_investor,,
92d0a3e8-7a26-fe1a-8fd1-b2ba6b81a5f7,park-city-angel-network,Park City Angels,organization,angel_group,,http://www.parkcityangels.com
20ece561-ff54-fb7d-ef2e-a8203c8ea4ed,calvin-french-owen,Calvin French-Owen,person,angel_investor,,
c989d35b-3748-4dde-bc0c-f14710c00fc7,dev-capital,DEV Capital,organization,"accelerator,family_investment_office,hedge_fund,incubator,venture_capital",,https://dev.capital
ba3c2aaa-53b2-9a9d-8bfe-12e7adbb9cb6,htc-vive,HTC Vive,organization,,,http://vive.com
10ee0b81-b9d8-7022-614d-00112dea84f0,sandusky-ventures,Sandusky Ventures,organization,corporate_venture_capital,,http://www.sanduskyventures.com
aa0c5a0e-1da3-4f88-bb10-ece99c6c91c1,hl-ventures,HL Ventures,organization,corporate_venture_capital,,https://www.hlv.vc/
d6708e16-e5c8-4b17-0d03-558aac340350,spotlight-equity,Spotlight Equity,organization,private_equity_firm,,http://www.spotlightequity.com/
a5989bcb-3c1e-45ec-b87a-a47e7a93db92,kx-technology-fund,Kx Technology Fund,organization,venture_capital,,https://kx.com/kx-technology-fund/
8743648b-a705-44d0-8440-a8a8dbbdc0e3,agustin-piedrahita,Agustin Piedrahita,person,angel_investor,,
fdb6c06e-cc6d-637f-d1b4-fd2ef1c1f556,enlaces,Enlaces,organization,angel_group,,http://www.enlaces.org.do/
edb9e66b-26b2-d71f-d82b-9effa3c19af6,parallel18,Parallel18,organization,"accelerator,co_working_space,entrepreneurship_program,incubator,venture_capital,venture_debt",,http://www.parallel18.com
ae800189-0cb9-4c14-adc4-ef619aafeb34,escort-teknoloji-yatırım,Escort Teknoloji Yatırım,organization,private_equity_firm,,http://www.escort.com.tr/
446da6a3-f059-4fb7-99e2-e90d66bd1306,audent-global-asset-management,Audent Global Asset Management,organization,"hedge_fund,private_equity_firm,venture_capital",,https://www.audentgam.com/
7e813b29-fdc1-068d-efd2-cd53da320be6,the-draper-richards-kaplan-foundation,The Draper Richards Kaplan Foundation,organization,venture_capital,,http://www.drkfoundation.org/
c55dd8ee-4ce7-48c1-9d9f-90f271b0d6e4,lowercarbon-capital,Lowercarbon Capital,organization,venture_capital,,https://lowercarboncapital.com
0c989f38-717b-4294-bc9e-fced519a2131,mcj,MCJ,organization,venture_capital,,https://mcj.vc
7a13ed21-4491-904f-e40b-d521809333ea,brick-mortar-vc,Brick & Mortar Ventures,organization,venture_capital,,http://brickmortar.vc
b8472534-4751-67eb-ef6c-24c75a79a9f2,consigli-construction-co-inc-2,"Consigli Construction Co., Inc.",organization,,,http://www.consigli.com
7cdde4a3-e50a-1537-3175-ec757f547188,mit-media-lab,MIT Media Lab,organization,,,http://media.mit.edu
69369715-04fd-496e-838f-deca86448838,erie-regional-chamber-and-growth-partnership-8838,Erie Regional Chamber and Growth Partnership,organization,accelerator,,https://www.eriepa.com/
4c149a8c-4b8f-4cdf-a546-d77f6781cda1,nimble-partners,Nimble Partners,organization,venture_capital,,https://www.nimblepartners.vc
7760e5f4-46bb-a58f-8e85-2d01f6c3d134,cooley-llp,Cooley,organization,,,http://www.cooley.com
6eb2c80f-a295-4ae3-a810-ecd66e09e9e8,pacific-west-bank,Pacific West Bank,organization,,,https://www.bankpacificwest.com
a0ae2964-ef69-67b4-d0ee-c34fb43d47fc,robin-hood-ventures,Robin Hood Ventures,organization,"angel_group,venture_capital",,http://www.robinhoodventures.com
601b7406-93ac-1c61-019b-95f646ffe4b6,k-street-capital,K Street Capital,organization,"fund_of_funds,syndicate,venture_capital",,http://kstreet.vc
0b862b81-8ef7-4249-a899-ea63a9e4d775,lehigh-valley-angel-investors,Lehigh Valley Angel Investors,organization,angel_group,,http://www.lehighvalleyangelinvestors.com
a411a994-9881-d956-e6aa-64adf1f4495b,northrop-grumman,Northrop Grumman,organization,,,https://www.northropgrumman.com
7f719f3a-1113-38e9-0a0d-2c53b3fc5d8d,nextfab,NextFab,organization,co_working_space,,http://nextfab.com/
5191ac54-44e9-40b5-5d8d-8f43a3eae313,startup-phl,StartUp PHL,organization,micro_vc,,http://www.startupphl.com/
69f34098-d743-4283-9d54-e37751791984,flipkart-ventures,Flipkart Ventures,organization,corporate_venture_capital,,https://ventures.flipkart.com
0e3ecb50-2596-ba17-890b-2bb4e6466b00,arjun-r-pillai,Arjun Pillai,person,angel_investor,,
2ee8d9b3-8935-3093-e30b-b3438274b35e,aseem-chandra,Aseem Chandra,person,angel_investor,,
f2e0c7f6-2e43-4d57-b580-b0e04fdbb48a,deepak-anchala,Deepak Anchala,person,angel_investor,,
11800740-0f65-4ce9-919c-e86ab0fc3b64,gurupandian-chandrasekaran-3b64,Gurupandian Chandrasekaran,person,angel_investor,,
5d321fd4-012d-46fd-ba2b-f6eaa9daaef9,jen-abel,Jen Abel,person,angel_investor,,
7824379f-0f45-4408-8a50-1fe373cd7b93,justin-lawson,Justin Lawson,person,angel_investor,,
21df6991-b7f6-46eb-82dd-25747dea2772,kannan-surendran,Kannan Surendran,person,angel_investor,,
f9feb46d-38ee-b248-afe8-502ce5f5aba8,krish-mantripragada,Krish Mantripragada,person,angel_investor,,
d2e1ff2b-1f20-3dd9-735b-e2471c3b86cc,kris-rudeegraap,Kris Rudeegraap,person,angel_investor,,
864ccdda-1ac1-9fb4-4a91-a2fca0fc951c,naresh-agarwal,Naresh Agarwal,person,angel_investor,,
d946fa00-2293-454c-9412-396450b11401,sanjay-kini,Sanjay Kini,person,angel_investor,,
6583186a-70eb-4f37-a515-eb06c927e5c5,sanjay-manchanda-e5c5,Sanjay Manchanda,person,angel_investor,,
a95f1e27-aeb3-646f-9346-f391dff651ad,sreedhar-peddineni,Sreedhar Peddineni,person,angel_investor,,
a5694fcf-07d1-474e-93f1-e79870ce5905,stellaris-venture-partners,Stellaris Venture Partners,organization,venture_capital,,http://stellarisvp.com/
b212c927-b833-a178-39e0-239a544635f6,abhay-singhal,Abhay Singhal,person,angel_investor,,
86ece44d-a842-4fb0-b9b6-3f8c8daffe43,amit-gupta,Amit Gupta,person,angel_investor,,
7e8d53af-8c66-ddd7-4f3c-dbe380f43a2c,mohit-saxena,Mohit Saxena,person,angel_investor,,
6e17fd04-ece0-70d1-12e2-131eb23c3627,naveen-tewari,Naveen Tewari,person,angel_investor,,
95bb8eca-d1fe-6319-ad08-bf77c6fcca40,piyush-shah,Piyush Shah,person,angel_investor,,
5fbee553-f659-45c6-aa3b-2a7965371b29,positive-sum,Positive Sum,organization,venture_capital,,https://www.positivesumvc.com
bc12f230-284d-49f2-a436-fbc2b509924c,rachel-zoe-ventures,Rachel Zoe Ventures,organization,venture_capital,,https://www.rachelzoeventures.com
6868f68d-2fce-2a2f-8495-0be8f155ee68,sam-teller,Sam Teller,person,angel_investor,,
cd7bbb29-87e7-4a37-bc73-f32a40f66a84,drawdown-fund,The Drawdown Fund,organization,"private_equity_firm,venture_capital",,https://www.drawdownfund.com/
bb112084-44b0-238d-48c4-d188ee673989,the-rise-fund,The Rise Fund,organization,private_equity_firm,,http://www.therisefund.com/
222b5b15-5425-4ac5-88fd-606750073752,barcelona-innova-lab-mobility,Barcelona Innova Lab Mobility,organization,,,
3e526fec-1d4d-cfe8-5cf9-5197ec9c61e4,kddi-open-innovation-fund,KDDI Open Innovation Fund,organization,corporate_venture_capital,,https://www.kddi.com
89e94215-fc3b-4182-a540-7add31718203,mitsubishi-electric-innovation-fund,Mitsubishi Electric Innovation Fund,organization,venture_capital,,https://www.mitsubishielectric.com/cvc/
47c631f5-4884-57de-c4b0-d3bf0655542d,bridgestone,Bridgestone Corporation,organization,,,http://www.bridgestone.com
fb3fc642-fdf6-8f49-182d-4889b5c03d54,oshkosh-corporation,Oshkosh,organization,,,https://www.oshkoshcorp.com/
268ce861-171c-43d9-91fb-ee7efc3e8831,modern-ventures,Modern Ventures,organization,venture_capital,,
4728fa2e-4859-4412-800e-233096ab3df6,tyh-ventures,TYH Capital,organization,venture_capital,,https://www.tyhcap.com/
4f96a42d-e4a6-501b-0333-2d1a1dcdb61e,e-republic-ventures,e.Republic Ventures,organization,"micro_vc,venture_capital",,http://www.erepublicventures.com
820380ce-f62d-475b-96f4-ff5a30488db7,black-mountain-ventures,Black Mountain Ventures,organization,venture_capital,,https://www.blackmountainventures.com
9369f474-fbfd-0ebf-4509-4a0eaa0fd401,mit-angels,MIT Alumni Angels of Northern California,organization,angel_group,,https://www.mitalumniangelsnorcal.com 
5c675824-8a6f-9446-df9b-40676eae160c,cardumen-capital-sgeic-sa,Cardumen Capital,organization,"private_equity_firm,venture_capital",,https://www.cardumencapital.com
6ec4c032-a8ae-4ec6-995a-c32045503ff5,waveline-investments,Waveline Ventures,organization,"micro_vc,venture_capital",,http://www.waveline.vc
62b3da1d-7d95-447c-8311-fa8422b97f84,11-2-ventures,11.2 Ventures,organization,venture_capital,,https://www.11-2ventures.com/
6ef45b00-e67b-4507-9183-652d226d8e53,k8-ventures,K8 Ventures,organization,venture_capital,,https://www.k8ventures.com/
09d332f6-ecb5-46c6-dcd6-4dc1f35d10a1,nazca-ventures-3,Nazca Ventures,organization,micro_vc,,https://www.nazca.vc
3a155580-dfa3-48bf-89f9-dba64ae0e325,tribune-capital,Tribune Capital,organization,venture_capital,,https://www.tribunecapital.ca/
1f8390d9-80a8-4734-9bb4-4ea93786c4c6,business-angel-network-of-armenia,BANA Angels,organization,"accelerator,angel_group,incubator",,https://bana.am
b64ae55c-2add-9b32-ec1c-0a22c8df64f3,crosspring-lab,Crosspring,organization,micro_vc,,https://crosspring.com/
7b72504d-64d4-4cbb-9178-c8d6e65cd694,formula-vc,Formula VC,organization,venture_capital,,https://formula.vc/
ed0c83c4-9c8d-400c-b004-a461160543f2,untapped-ventures,Untapped Ventures,organization,"accelerator,venture_capital",,http://untapped.ventures/
d4c6e179-fde2-44e2-bf9a-8e71b8b3c6fe,faiz-ahmad-shuja,Faiz Shuja,person,angel_investor,,
10d8eb4c-24a7-f09e-ffe5-26cd76ec2d56,jon-oberheide,Jonathan Oberheide,person,angel_investor,,
0c717273-cd38-6d95-4f89-ff8dd99c9bd2,nicole-perlroth,Nicole Perlroth,person,angel_investor,,
d69d269a-889f-4518-b549-be737de01e92,silver-buckshot,Silver Buckshot Ventures,organization,venture_capital,,https://www.silverbuckshotvc.com/
315e0ae2-d0da-c7fc-a155-4a82fefa280f,dmitri-alperovitch,Dmitri Alperovitch,person,angel_investor,,
0c231085-7d91-4ce7-a62b-b02ffd882131,jerry-perullo,Jerry Perullo,person,angel_investor,,
dffaef45-cbbd-e11b-f927-cacd9163c3f3,martin-roesch,Martin Roesch,person,angel_investor,,
99e541da-ebd8-415b-8fdf-0554b6436b41,michaelawsutton,Michael Sutton,person,angel_investor,,
af56bcd8-d8d5-f92e-a025-7d398d7f1359,rishi-bhargava,Rishi Bhargava,person,angel_investor,,
16afc245-e811-936c-46eb-0e97a629abeb,slavik-markovich,Slavik Markovich,person,angel_investor,,
3bbba43e-27d4-78d9-8f97-a07e25d89346,cloudscale-capital-partners,CloudScale Capital Partners,organization,venture_capital,,https://www.cloudscalecapital.com/
394d421c-5e84-059c-d829-318da1694c86,dan-warmenhoven,Daniel Warmenhoven,person,angel_investor,,
686b9f77-d2dd-8aa0-8d05-58162d7beec3,dominic-orr,Dominic Orr,person,angel_investor,,
3bffd128-d9cb-5806-9da8-0deb0f7d7900,kaiser-permanente-ventures,Kaiser Permanente Ventures,organization,corporate_venture_capital,,http://www.kpventures.com
70077395-7bb7-6700-fc19-ca234770e914,prakash-bhalerao-2,Prakash Bhalerao,person,angel_investor,,
b21761c8-cdd5-4f91-b688-b92c3f0d5bb8,atacama-ventures,Atacama Ventures,organization,venture_capital,,https://www.atacamaventures.com/
15837b48-b8a3-4682-839a-067332265898,alexia-ventures,Alexia Ventures,organization,venture_capital,,http://www.alexia.vc/
792f9420-251d-47ca-a556-707175f9775d,dunamu-partners,Dunamu & Partners,organization,venture_capital,,https://dunamupartners.com/?lang=eng
016e7f1f-a2a0-211f-3b55-7beea08373c7,chris-schagen,Chris Schagen,person,angel_investor,,
085564bb-f45a-085d-9a8c-8f409b2a2b14,aaron-patzer,Aaron Patzer,person,angel_investor,,
cf4044aa-9882-f09b-7fdd-da91f3926b14,quaker-partners,Quaker Partners,organization,venture_capital,,http://www.quakerpartners.com
e11c1946-f18b-b602-80d9-b4930d17ce9d,rob-hayes,Rob Hayes,person,angel_investor,,
cfe6701c-abf9-4e11-9b21-b9f5d0936a52,2enable-partners,2EnablePartners,organization,,,
6176f73e-d894-4fb7-d816-1ffc019aca07,michael-dornbrook,Michael Dornbrook,person,angel_investor,,
8f7a66d6-c871-4856-84d8-32c3c3811b87,hg-ventures,HG Ventures,organization,"corporate_venture_capital,venture_capital",,http://www.hgventures.com/
0c26952e-16bb-cd14-e766-d63c3b5be222,teletracking,TeleTracking,organization,,,http://teletracking.com/
67830227-0d7b-3db5-53b0-87ccd5461a3f,oxeon-partners,Oxeon Partners,organization,venture_capital,,http://www.oxeonpartners.com
bbcd0a3a-b938-2daf-5937-24305a3cf223,sumitomo-rubber-industries,Sumitomo Rubber Industries,organization,,,http://www.srigroup.co.jp/
6df3b245-5038-10d7-2a46-0af9f99ca90e,fly-ventures,Fly Ventures,organization,"micro_vc,venture_capital",,http://www.fly.vc
c901d65e-c346-e1a8-7a87-58dd6ca991f9,octopus-ventures,Octopus Ventures,organization,venture_capital,,http://www.octopusventures.com
71fe778d-3b4a-bb10-b410-eb541ac000d7,greater-london-authority,Greater London Authority,organization,government_office,,https://www.london.gov.uk/
b6615433-6076-b8f2-7ce4-8dec8156bd43,rebelbio-eu,RebelBio,organization,accelerator,,https://rebelbio.co/
0a29aa0a-ed65-48e1-ad21-0e13a24ad131,xcel-next-ventures,Xcel Next Ventures,organization,"startup_competition,venture_capital",,https://www.xcelnext.vc/
150e0fad-b62b-b7cf-f86d-c8efdc09c22a,alessandro-piol,Alessandro Piol,person,angel_investor,,
989ca93f-4d67-451f-97a7-d9ae25a0688c,appy-llc,Appy,organization,,,https://appy.email
81bab347-e529-b863-a978-dbebf03012ce,growx-venture-management,growX ventures,organization,"angel_group,venture_capital",,http://growxventures.com
bb69b7ca-0f74-49ab-97c8-92426050b690,virginia-innovation-partnership-corporation,Virginia Innovation Partnership Corporation,organization,government_office,,http://virginiaipc.org/
ad3c9ff5-70b4-1671-7d83-cdce93cb1bd1,enlightened-capital,Enlightened Capital,organization,,,
6ad237b1-62ec-4028-b4ed-73dca84248b5,antler-elevate,Antler Elevate,organization,venture_capital,,https://www.antler.co/elevate
2f6cfa33-6bb4-472a-86c8-3bf8f4e51c87,global-paytech-ventures,Global PayTech Ventures,organization,venture_capital,,https://gptventures.com
1c9626e0-2886-48d1-9d2e-8f1fefc7bcb9,italian-founders-fund,Italian Founders Fund,organization,venture_capital,,https://italianfoundersfund.com/
4bab62b4-3e12-48e7-9e67-3ce999183ad1,paypal-ventures,PayPal Ventures,organization,venture_capital,,https://paypal.vc/about/default.aspx
2b3511ac-1a9c-4f5b-b8ad-58092e42b00f,shapers-b00f,Shapers,organization,venture_capital,,https://shapers.com
2c44c542-48d3-4bca-914f-eadf414bdd3d,brad-sileo,Brad Sileo,person,angel_investor,,
0e6fd108-ebe7-115e-9c78-65de2afdb073,mizmaa-ventures,MizMaa Ventures,organization,venture_capital,,http://www.mizmaa.com
96215722-971b-acdc-160e-152d66e20f7e,rhapsody-venture-partners-llc,Rhapsody Venture Partners,organization,venture_capital,,http://www.rhapsodyvp.com
932fc564-b93d-cb1f-ee5e-773bc48d652f,sanish-mondkar,Sanish Mondkar,person,angel_investor,,
3bad5e9a-ab7b-c4cc-fe69-ec6818e66562,social-impact-capital,Social Impact Capital,organization,venture_capital,,http://social-impact-capital.com
2c0de350-86ab-47ab-b88e-a9114a98e808,cj-investment,CJ Investment,organization,corporate_venture_capital,,http://www.cjinvestment.net/
1f1205e5-68e8-465a-bc61-444b9681c594,good-ai-capital,Good AI Capital,organization,venture_capital,,https://goodai.capital/
38538cf5-1149-4935-b458-2bd3ac17265b,the-venture-collective,The Venture Collective,organization,"family_investment_office,venture_capital",,https://www.theventurecollective.com/
2f93afec-3eca-4c8b-9de1-c34e0a3338ad,3cc-third-culture-capital,3CC | Third Culture Capital,organization,venture_capital,,http://www.3cc.io
3538d5f9-71d1-2972-04ab-d67f698a4798,timewise-investment,Timewise Investment,organization,venture_capital,,http://www.cjvc.com/
17a9ddfa-94d7-4971-9085-167824b713ab,texas-a-m-new-ventures-competition,Texas A&M Innovation,organization,university_program,,https://texasnvc.org/
c1d489cf-b6c3-4f9a-b5d9-ec8d6e94c863,google-for-startups-black-founders-fund,Black Founders Fund,organization,accelerator,,https://startup.google.com/programs/black-founders-fund
d6dd997a-68fe-4e48-b57f-5ed71ec53237,atento-capital,Atento Capital,organization,venture_capital,,https://www.atentocapital.com/
424d5ba9-c4c6-4efc-820d-59dfffc5b061,great-wave-ventures,Great Wave Ventures,organization,venture_capital,,https://www.greatwave.vc/
2e66ebd9-8284-be63-d80f-920bcc17194f,vuzix,Vuzix,organization,,,http://www.vuzix.com
743ecf7d-1a8b-4441-8b87-f37e870cbc7a,willow-growth-partners,Willow Growth Partners,organization,"private_equity_firm,venture_capital",,https://willowgrowth.com/
b63f7392-c2a3-4a96-9506-6b7cbf05d5b7,endeavorlab,EndeavorLAB,organization,accelerator,,https://mailchi.mp/endeavor/endeavorlab
5851cbf2-2a49-5a27-20a1-57bfc21ae6d6,andrew-ballester,Andrew Ballester,person,angel_investor,,
054dec96-ca91-4b92-8f7b-82de078b96ba,capsum,Capsum,organization,,,http://www.capsum.net/
b7660cab-60b1-e341-19de-19a139712c09,john-heffner,John Heffner,person,angel_investor,,
9f5e9e10-a5ba-26d4-54ed-474c552c3e4a,romain-gaillard,Romain Gaillard,person,angel_investor,,
d66f2b78-b054-d28f-806a-3ff635ff175c,geolo-capital,Geolo Capital,organization,"family_investment_office,private_equity_firm",,http://www.geolo.com
d0e59976-ab22-410a-b05e-827c6f771579,greymatter,GreyMatter,organization,venture_capital,,https://www.greymattercapital.com
bb2ecc8c-6392-9e4b-0775-fa49f999561e,andrew-jones-2,Andrew Jones,person,angel_investor,,
8ebb765e-614e-194f-deee-68c282e26676,brian-long-2,Brian Long,person,angel_investor,,
c408efab-f796-5246-7555-b0356e634c72,aaron-schildkrout,Aaron Schildkrout,person,angel_investor,,
d8af35dc-9cf5-2e99-3864-0fd2e9e9a913,lighter-capital,Lighter Capital,organization,venture_debt,,https://www.lightercapital.com
d18ee545-ee1a-4a30-8107-b72e3a02cc71,flyfot-ventures,Flyfot Ventures,organization,venture_capital,,http://www.flyfot.cn
01420ea6-3a1b-7bc8-e3cb-70496d9c48d0,china-gaoxin-investment-group-corp,China SDIC Gaoxin,organization,venture_capital,,http://www.gaoxin-china.com.cn/english/index.htm
681f7422-9f8a-48d0-95e5-9ba20a088309,loi-labs,LOI Labs,organization,accelerator,,https://www.theleagueofinnovators.com/labsoverview
c1e4a6dc-f66f-2d5e-d740-3585516709a4,aron-ain,Aron Ain,person,angel_investor,,
08ec0406-81da-a28d-468b-ac3dd656cddc,bradley-m-bloom,Bradley M. Bloom,person,angel_investor,,
5a20f0c7-7374-de86-99c2-354b092689c7,david-perlmutter,David Perlmutter,person,angel_investor,,
9e345dc8-265b-2507-4ca8-c55a441df1d3,jim-whitehurst,James Whitehurst,person,angel_investor,,
75ec7481-e7a7-2624-2e35-b6e6c19c6942,josh-boger,Joshua Boger,person,angel_investor,,
a929e2d5-121c-ff91-5161-33d3c4acdda3,chris-varelas,Chris Varelas,person,angel_investor,,
13711d06-9f5b-b9a9-c928-c02c2bd14199,david-mendels,David Mendels,person,angel_investor,,
4c045fa7-2f3b-7acc-477d-d5d14a4abfbe,new-england-development,New England Development,organization,,,http://www.nedevelopment.com
b317f92c-6b57-a05d-940c-27804451efc6,kraft-group,The Kraft Group,organization,"family_investment_office,venture_capital",,http://www.thekraftgroup.com
a89763f2-e419-24b5-5c9d-a145c695cecc,john-p-connaughton,John Connaughton,person,angel_investor,,
ff697283-4311-9feb-e8a4-85e5643f7046,louis-shipley,Lou Shipley,person,angel_investor,,
f825bdd7-9622-3695-4dfc-53ef794ea69b,boulder-ventures,Boulder Ventures,organization,venture_capital,,http://www.boulderventures.com
04f69b63-edea-1c3f-367b-9522c950628f,joseph-p-landy,Joseph Landy,person,angel_investor,,
277427d7-d9bd-4506-b760-606f15c7ebbb,boğaziçi-ventures,Boğaziçi Ventures,organization,"fund_of_funds,hedge_fund,private_equity_firm,secondary_purchaser,venture_capital",,http://www.bogaziciventures.com/
5727f5ed-e3ae-4ce0-99ea-d9194a4dbaaf,ethan-mert-kaçmaz,Ethan Mert Kaçmaz,person,angel_investor,,
4a4ad6d9-87bf-47c3-a615-46e462eb5f57,arzu-umur,Arzu Umur,person,angel_investor,,
69c36cc8-209c-4a68-8d69-f112a9253719,geometry-venture-development,Geometry Venture Development,organization,"angel_group,venture_capital",,https://geometryventure.dev/
40104820-2b53-442d-a95d-f41dbf2fffb5,umut-şenol,Umut Şenol,person,angel_investor,,
348c23db-f375-3404-6b96-3875781abbb1,isbank,İşbank,organization,,,http://www.isbank.com.tr/EN/home/Pages/home.aspx
d73e0ff6-7253-68d3-522c-940470cb7d40,kolektif-house,Kolektif House,organization,,,http://www.kolektifhouse.co/en/
cfcdc1ee-ef35-4946-aa97-2da0bca4c9de,workup-c9de,Workup,organization,"accelerator,entrepreneurship_program",,https://workup.ist
7f9165a9-4f44-5d6d-f258-4d06814c7ea3,acre-3,ACRE,organization,"government_office,incubator",,http://ufl.nyc/acre
9735ab58-fa51-b579-9dcc-c5d4719bd164,pitney-bowes,Pitney Bowes,organization,,,https://www.pitneybowes.com
d98ebe55-a4ac-414b-98ca-b16a3afa62ec,swift-ventures,Swift Ventures,organization,venture_capital,,https://www.swift.vc/
3907810b-14e5-4b54-afdb-1ce8dce0c44c,leyden-ventures,Leyden Ventures,organization,venture_capital,,https://leyden.vc/
1059c1a4-78bd-e4ab-e16d-3a3b4483783a,packy-mccormick,Packy McCormick,person,angel_investor,,
161aeb2e-713c-4af5-9844-bffc7cab8bcf,polymath-capital-partners,Polymath Capital,organization,venture_capital,,https://www.polymathcp.com/
953ec9d1-c187-4674-b10a-3f73054044a6,spice-capital,Spice Capital,organization,venture_capital,,https://www.spicecapital.xyz/
cdf7d4f8-74a5-45f4-a801-74ba94011f0b,pioneer-1f0b,Pioneer,organization,accelerator,,https://pioneer.app
69bcad1d-f47e-67ee-e691-6081ab71d2d5,aneesh-chopra,Aneesh Chopra,person,angel_investor,,
